Homalomena,1496
Homalonychus,797
Homalopsis,312
Homaloptera,435
Homalotheciella,1496
Homalothecium,1496
Homaloxestis,797
Homarus,797
Homatula,435
Homidiana,797
Homilia,797
Homodes,797
Homoeostrichus,1768
Homolepis,1496
Homona,797
Homonota,312
Homopholis,1496
Homopus,312
Homoroselaps,312
Homosetia,797
Honckenya,1496
Honeysuckle,1496
Hongeo,473
Hongshuia,435
Hookeria,1496
Hoolock,20.19
Hop,1496
Hopia,1496
Hopkinsia,1496
Hoplandria,797
Hoplarchus,435
Hoplerythrinus,435
Hoplia,797
Hoplias,435
Hoplichthys,435
Hoplicnema,797
Hopliocnema,797
Hoplistopus,797
Hoplitis,797
Hoplobatrachus,352
Hoplocampoides,797
Hoplocephalus,312
Hoplocorypha,797
Hoplodactylus,312
Hoplodrina,797
Hoplojana,797
Hoplomys,90
Hoplomyzon,435
Hoplophryne,352
Hoplophyllum,1496
Hoplosmia,797
Hoplosternum,435
Hoplostethus,435
Hoplunnis,435
Horabagrus,435
Horadandia,435
Hordelymus,1496
Hordeum,1496
Horisme,797
Horismenus,797
Hormaphis,797
Hormathia,824
Horminum,1496
Hormius,797
Hormogaster,797
Hormoscilla,4290
Horseradish,1496
Horsfieldia,1496
Horstia,797
Hortaea,1105
Hortonia,1496
Hosta,1496
Hoterodes,797
Hottentotta,797
Houghia,797
Houttuynia,1496
Hovahydrus,797
Hovala,797
Hovenia,1496
Hoverdenia,1496
Howardia,797
Howea,1496
Howella,435
Howittia,1496
Hua,1496
Huaina,797
Hubera,1496
Huberia,797
Hubrechtella,797
Hucho,435
Hudsonimyia,797
Hugonia,1496
Huia,352
Huitaca,797
Hulodes,797
Hulsea,1496
Hulteniella,1496
Humata,1496
Humbertia,1496
Humbertiella,1496
Humicola,1105
Humiria,1496
Humphaplotropis,797
Humulus,1496
Hungerfordia,797
Hunnemannia,1496
Hunterella,824
Huperzia,1496
Hura,1496
Huso,435
Hutchinsoniella,797
Huttonina,797
Hyacinthoides,1496
Hyacinthus,1496
Hyaena,96
Hyalella,797
Hyalessa,797
Hyalesthes,797
Hyaleucerea,797
Hyalinobatrachium,352
Hyalis,1496
Hyalobathra,797
Hyalomma,797
Hyaloperonospora,1768
Hyalophora,797
Hyalopterus,797
Hyaloraphidium,1105
Hyalorista,797
Hyaloscypha,1105
Hyaloseris,1496
Hyalosphenia,1480
Hyalostenele,797
Hyalotheca,1496
Hyalyris,797
Hyas,797
Hyattella,951.8
Hybanthus,1496
Hybauchenidium,797
Hyblaea,797
Hybognathus,435
Hybomys,90
Hybopsis,435
Hyboserica,797
Hybrid,90
Hybroma,797
Hydaropsis,797
Hydata,797
Hydaticus,797
Hydatigena,824
Hydatigera,824
Hydatina,797
Hydatophylax,797
Hyderodes,797
Hydnocarpus,1496
Hydnophora,824
Hydnora,1496
Hydra,824
Hydractinia,824
Hydraena,797
Hydrangea,1496
Hydraphaenops,797
Hydrastis,1496
Hydrelaps,312
Hydrelia,797
Hydrellia,797
Hydriastele,1496
Hydrictis,96
Hydrilla,1496
Hydriomena,797
Hydrobates,312
Hydrobia,797
Hydrobryum,1496
Hydrocarboniphaga,4290
Hydrocharis,1496
Hydrochoerus,90
Hydrochus,797
Hydroclathrus,1768
Hydrocleys,1496
Hydrocoloeus,312
Hydrocolus,797
Hydrocotyle,1496
Hydrocynus,435
Hydrodictyon,1496
Hydrogenimonas,4290
Hydrogenivirga,4290
Hydrogenobacter,4290
Hydrogenobaculum,4290
Hydrogenophaga,4290
Hydrogenophilus,4290
Hydrogenothermus,4290
Hydrogenovibrio,4290
Hydroglyphus,797
Hydroides,797
Hydrolaetare,352
Hydrolagus,473
Hydrolea,1496
Hydrolycus,435
Hydromantes,352
Hydrometra,797
Hydrophilidae,797
Hydrophis,312
Hydrophyllum,1496
Hydroporus,797
Hydropotes,96
Hydroprogne,312
Hydropsalis,312
Hydropsyche,797
Hydropsychidae,797
Hydroptila,797
Hydropuntia,1660
Hydrornis,312
Hydrosaurus,312
Hydroscapha,797
Hydrosmecta,797
Hydrostachys,1496
Hydrotaea,797
Hydrothrix,1496
Hydrovatus,797
Hydrurga,96
Hyemoschus,96
Hygophum,435
Hygrobates,797
Hygrobia,797
Hygrochroma,797
Hygrohypnum,1496
Hygrolembidium,1496
Hygrophoropsis,1105
Hygrophorus,1105
Hygroryza,1496
Hygrotus,797
Hyla,352
Hyladelphys,159
Hylaea,797
Hylaeamys,90
Hylaeus,797
Hylarana,352
Hylecoetus,797
Hylemonella,4290
Hylephila,797
Hyles,797
Hylesia,797
Hylexetastes,312
Hylia,312
Hylobates,20.19
Hylobiini,797
Hylobius,797
Hylocereus,1496
Hylocharis,312
Hylocichla,312
Hylocomiastrum,1496
Hylocomium,1496
Hyloconis,797
Hylocryptus,312
Hyloctistes,312
Hylodes,352
Hylomantis,352
Hylomyrma,797
Hylomys,96
Hylomyscus,90
Hylopezus,312
Hylophilodes,797
Hylophilus,312
Hylophorbus,352
Hylophylax,312
Hyloscirtus,352
Hylotrupes,797
Hyloxalus,352
Hylurgus,797
Hylypnes,797
Hymenachne,1496
Hymenaea,1496
Hymenandra,1496
Hymenanthera,1496
Hymenasplenium,1496
Hymenia,797
Hymeniacidon,951.8
Hymenobacter,4290
Hymenocallis,1496
Hymenocera,797
Hymenochaonia,797
Hymenochirus,352
Hymenodictyon,1496
Hymenodon,1496
Hymenodontopsis,1496
Hymenolepis,824
Hymenoloma,1496
Hymenomima,797
Hymenopappus,1496
Hymenophyllum,1496
Hymenophyton,1496
Hymenoplia,797
Hymenops,312
Hymenoptera,797
Hymenoscyphus,1105
Hymenosoma,797
Hymenostylium,1496
Hymenoxys,1496
Hynobius,352
Hyophila,1496
Hyophorbe,1496
Hyoscyamus,1496
Hypaetha,797
Hypagyrtis,797
Hypanartia,797
Hyparrhenia,1496
Hypatima,797
Hypatopa,797
Hypecoum,1496
Hypena,797
Hypenagonia,797
Hypenodes,797
Hypentelium,435
Hypera,797
Hypercallia,797
Hyperchiria,797
Hypercompe,797
Hypergerus,312
Hypericum,1496
Hyperlophus,435
Hypermnestra,797
Hyperoglyphe,435
Hyperolius,352
Hyperomyzus,797
Hyperoodon,96
Hyperopisus,435
Hyperoplus,435
Hyperprosopon,435
Hyperthaema,797
Hyperthermus,4290
Hypertropha,797
Hyphaene,1496
Hyphaenia,797
Hyphantria,797
Hyphantrophaga,797
Hyphessobrycon,435
Hypholoma,1105
Hyphomicrobium,4290
Hyphomonas,4290
Hyphopichia,1105
Hyphydrus,797
Hypleurochilus,435
Hypna,797
Hypnea,1660
Hypnodendron,1496
Hypnum,1496
Hypoaspis,797
Hypoatherina,435
Hypobapta,797
Hypobletus,797
Hypoborus,797
Hypocaccus,797
Hypocala,797
Hypocenomyce,1105
Hypochaeris,1496
Hypochilus,797
Hypochthonius,797
Hypoclinemus,435
Hypocnemis,312
Hypocnemoides,312
Hypocrea,1105
Hypocreales,1105
Hypocrella,1105
Hypocryptadius,312
Hypodactylus,352
Hypodematium,1496
Hypoderaeum,824
Hypoderma,797
Hypodontium,1496
Hypodontus,797
Hypoedaleus,312
Hypogastrura,797
Hypogastruridae,797
Hypogeococcus,797
Hypogeomys,90
Hypogeophis,352
Hypogramma,312
Hypogymnia,1105
Hypoleria,797
Hypolimnas,797
Hypolophota,797
Hypomecis,797
Hypomedon,797
Hypomesus,435
Hypomicrogaster,797
Hypomma,797
Hypomyces,1105
Hypopachus,352
Hypophthalmichthys,435
Hypophthalmus,435
Hypoplectrus,435
Hypoponera,797
Hypoprepia,797
Hypopterygium,1496
Hypoptopoma,435
Hypoptychus,435
Hypopyra,797
Hyporhamphus,435
Hyporthodus,435
Hyposcada,797
Hyposemansis,797
Hyposerica,797
Hypositta,312
Hyposmocoma,797
Hyposoter,797
Hypospila,797
Hypostomus,435
Hypotacha,797
Hypothenemus,797
Hypothymis,312
Hypothyris,797
Hypotrigona,797
Hypoxis,1496
Hypoxylon,1105
Hyppa,797
Hypsagonus,435
Hypselecara,435
Hypseleotris,435
Hypselobarbus,435
Hypseloecus,797
Hypseocharis,1496
Hypserpa,1496
Hypsibarbus,435
Hypsibius,797
Hypsiboas,352
Hypsiglena,312
Hypsilurus,312
Hypsipetes,312
Hypsiprymnodon,159
Hypsirhynchus,312
Hypsizygus,1105
Hypsoblennius,435
Hypsolebias,435
Hypsopsetta,435
Hypsopygia,797
Hypsoropha,797
Hypsugo,96
Hypsypops,435
Hyriopsis,797
Hyrtios,951.8
Hysterangium,1105
Hysterium,1105
Hysteromorpha,824
Hysterothylacium,797
Hystrix,90
Ia,96
Ianhedgea,1496
Ianthella,951.8
Ianthopappus,1496
Ianussiusa,797
Ibacus,797
Ibalia,797
Iberis,1496
Iberochondrostoma,435
Iberolacerta,312
Iberotrechus,797
Iberus,797
Ibicella,1496
Ibidoecus,797
Icacina,1496
Icaleptes,797
Icaridion,797
Icelinus,435
Icelus,435
Ichnanthus,1496
Ichneumenoptera,797
Ichneumia,96
Ichneumonidae,797
Ichneumoninae,797
Ichneutes,797
Ichneutinae,797
Ichnotropis,312
Ichthyaetus,312
Ichthyborus,435
Ichthyocotylurus,824
Ichthyomyzon,615
Ichthyophiidae,352
Ichthyophis,352
Ichthyophthirius,1768
Ichthyosaura,352
Ichthyothere,1496
Icichthys,435
Iciligorgia,824
Iconella,797
Icosteus,435
Ictalurus,435
Icteria,312
Icterus,312
Ictidomys,90
Ictinia,312
Ictiobus,435
Ictonyx,96
Idaea,797
Idalus,797
Idarnes,797
Idas,797
Idastrandiella,797
Idea,797
Ideopsis,797
Idesia,1496
Idia,797
Idiacanthus,435
Idiocranium,352
Idiogaryops,797
Idioglossa,797
Idiomarina,4290
Idiopappus,1496
Idiophantis,797
Idiosepius,797
Idiospermum,1496
Idotea,797
Idris,797
Ifremeria,797
Ifrita,312
Igernella,951.8
Ignatius,1496
Ignavibacterium,4290
Ignicoccus,4290
Ignisphaera,4290
Iguana,312
Iguanodectes,435
Ijimaia,435
Ikakogi,352
Iksookimia,435
Ilanga,797
Ilex,1496
Ilicura,312
Ilisha,435
Illadopsis,312
Illex,797
Illice,797
Illicium,1496
Illidgea,797
Illidops,797
Ilumatobacter,4290
Ilyanassa,797
Ilybiosoma,797
Ilybius,797
Ilyobacter,4290
Ilyocoris,797
Ilyodon,435
Ilyonectria,1105
Ilyophis,435
Ilyoplax,797
Imantodes,312
Imatidium,797
Imbira,824
Imbribryum,1496
Imma,797
Immidae,797
Imnadia,797
Impatiens,1496
Imperata,1496
Improphantes,797
Imtechella,4290
Inachis,797
Incarvillea,1496
Inchoatia,797
Incilius,352
Incisilabeo,435
Incurvaria,797
Indarbela,797
Indian,4290
Indianthus,1496
Indibacter,4290
Indicator,312
Indigofera,1496
Indirana,352
Indocalamus,1496
Indocryphalus,797
Indoplanorbis,797
Indosasa,1496
Indostomus,435
Indotestudo,312
Indothais,797
Indotristicha,1496
Indotyphlus,352
Indri,74
Indurgia,1496
Indusiella,1496
Inegocia,435
Inezia,312
Infundibulicybe,1105
Inga,1496
Ingerana,352
Ingerophrynus,352
Inia,96
Inocybe,1105
Inpaichthys,435
Inquilina,797
Inquilinus,4290
Inquisitor,797
Insecta,797
Insuetophrynus,352
Insulasaurus,312
Intellagama,312
Intrasporangium,4290
Inula,1496
Inurois,797
Inversodicraea,1496
Inyoka,312
Iochroma,1496
Iodopleura,312
Iolana,797
Ionopsis,1496
Iotichthys,435
Iotrochota,951.8
Ipheion,1496
Iphiclides,797
Iphigenia,1496
Iphisa,312
Iphiteon,951.8
Ipimorpha,797
Ipomoea,1496
Ips,797
Ira,797
Iracundus,435
Iragaodes,797
Irania,312
Iranihindia,797
Iranocichla,435
Iranocypris,435
Iranolacerta,312
Ircinia,951.8
Irena,312
Irenomys,90
Iresine,1496
Iriartea,1496
Iriatherina,435
Iridogorgia,824
Iridomyrmex,797
Iridopsis,797
Iridosornis,312
Iris,1496
Ironoquia,797
Irpex,1105
Irtugovia,1660
Irvingbaileya,1496
Irvingia,1496
Iryanthera,1496
Isachne,1496
Isacia,435
Isanopus,797
Isanthrene,797
Isarachnanthus,824
Isaria,1105
Isatis,1496
Isbrueckerichthys,435
Iscadia,797
Ischaemum,1496
Ischalia,797
Ischalis,797
Ischikauia,435
Ischnochiton,797
Ischnocnema,352
Ischnoptera,797
Ischnopteris,797
Ischnura,797
Ischyja,797
Iseia,1496
Isertia,1496
Ishige,1768
Isichthys,435
Isidella,824
Isidoides,824
Isla,797
Islandiana,797
Iso,435
Isochaetes,797
Isochilus,1496
Isochromodes,797
Isochrysis,1768
Isocladiella,1496
Isodiametra,684
Isodon,1496
Isodontia,797
Isoetes,1496
Isognathus,797
Isogona,797
Isolembidium,1496
Isolepis,1496
Isolona,1496
Isometra,684
Isometroides,797
Isomoralla,797
Isonomeutis,797
Isonychia,797
Isonychus,797
Isoodon,159
Isopeda,797
Isoperla,797
Isophysis,1496
Isopisthus,435
Isoplexis,1496
Isopoda,797
Isopora,824
Isopsetta,435
Isoptericola,4290
Isopterygiopsis,1496
Isopyrum,1496
Isosphaera,4290
Isospora,1768
Isostichopus,684
Isostyla,797
Isotes,797
Isothrix,90
Isotoma,797
Isotomidae,797
Isotomiella,797
Isotomurus,797
Isotria,1496
Israeli,4290
Issatchenkia,1105
Issoria,797
Isthmohyla,352
Isthmomys,90
Istiblennius,435
Istigobius,435
Istiompax,435
Istiophorus,435
Isurus,473
Itaballia,797
Itaplectops,797
Itapotihyla,352
Itaropsis,797
Itatiella,1496
Itea,1496
Ithaginis,312
Ithomia,797
Ithycyphus,312
Itylos,797
Itzaea,1496
Iulactis,797
Iulota,797
Ivindomyrus,435
Ivy,1496
Iwatanemertes,797
Iwatsukiella,1496
Ixchela,797
Ixerba,1496
Ixeris,1496
Ixias,797
Ixinandria,435
Ixiolirion,1496
Ixobrychus,312
Ixodes,797
Ixonanthes,1496
Ixophorus,1496
Ixora,1496
Ixoreus,312
Ixos,312
Izatha,797
Jabiru,312
Jaborosa,1496
Jacamerops,312
Jacana,312
Jacaranda,1496
Jacaratia,1496
Jacobaea,1496
Jacquemontia,1496
Jaculus,90
Jaegeria,1496
Jahnella,4290
Jakoba,1660
Jalmenus,797
Jaltomata,1496
Jamesoniella,1496
Jamides,797
Jaminaea,1105
Jana,797
Janatella,797
Janetaescincus,312
Jania,1660
Janibacter,4290
Janiodes,797
Janira,797
Jannaschia,4290
Janolus,797
Jansenia,797
Janthinobacterium,4290
Janusia,1496
Japetella,797
Japonica,797
Japonolirion,1496
Japyx,797
Jarava,1496
Jardinella,797
Jasione,1496
Jasminum,1496
Jassa,797
Jasus,797
Jatropha,1496
Jaumea,1496
Jeffersonia,1496
Jehlius,797
Jellisonia,797
Jemadia,797
Jembrana,797
Jemez,797
Jenkinsia,435
Jensenia,1496
Jenynsia,435
Jeotgalicoccus,4290
Jinshaia,435
Jodis,797
Johannesteijsmannia,1496
Johnius,435
Johnrandallia,435
Johnsonella,4290
Johnsonia,1496
Johnsonius,797
Joinvillea,1496
Jonaspyge,797
Jonesia,4290
Jonquetella,4290
Joostella,4290
Joppa,797
Jordanella,435
Jordania,435
Joturus,435
Joubertophyllodes,797
Jouvea,1496
Jovellana,1496
Joycea,1496
Juanulloa,1496
Jubaea,1496
Jubaeopsis,1496
Jubula,1496
Juditha,797
Juga,797
Juglans,1496
Jujube,1496
Julidochromis,435
Juliomys,90
Julodis,797
Junceella,824
Junco,312
Juncus,1496
Junellia,1496
Jungermannia,1496
Junghuhnia,1105
Jungia,1496
Juniperus,1496
Junonia,797
Juscelinomys,90
Justicia,1496
Justinia,797
Juturnia,797
Jynx,312
KI,1496
Kaburagia,797
Kabuyea,1496
Kadsura,1496
Kaempferia,1496
Kaestneria,797
Kageneckia,1496
Kaindipsocus,797
Kakamega,312
Kakopoda,797
Kalanchoe,1496
Kali,435
Kalidium,1496
Kaliphora,1496
Kalkoma,797
Kallichroma,1105
Kallima,797
Kallimoides,797
Kallymenia,1660
Kalmia,1496
Kalopanax,1496
Kalophrynus,352
Kalotermes,797
Kaloula,352
Kanakysaurus,312
Kandelia,1496
Kangiella,4290
Kaniska,797
Kapala,797
Kappaphycus,1660
Kareius,435
Karenia,1768
Karlodinium,1768
Karroochloa,1496
Karsenia,352
Karusasaurus,312
Kassina,352
Katadesmia,797
Katelysia,797
Kateretes,797
Katharina,797
Kathetostoma,435
Katiannidae,797
Katsuwonus,435
Kaupichthys,435
Kawanaphila,797
Kazachstania,1105
Kearfottia,797
Kefersteinia,797
Kegeliella,1496
Kellicottia,797
Kelloggia,1496
Kenaf,1496
Kengyilia,1496
Kenopia,312
Kentiopsis,1496
Kentrocapros,435
Kentrochrysalis,797
Kentropyx,312
Kenya,797
Keratella,797
Keratoisis,824
Kerivoula,96
Kermadecia,1496
Kermia,797
Kerria,1496
Kerriodoxa,1496
Keteleeria,1496
Ketogulonicigenium,4290
Khabarovsk,4290
Khawia,824
Khoikhoia,797
Kibdelosporangium,4290
Kibramoa,797
Kichulchoia,435
Kickxia,1496
Kiefferulus,797
Kigelia,1496
Kiggelaria,1496
Kikihia,797
Kindbergia,1496
Kineococcus,4290
Kineosphaera,4290
Kinetoplastibacterium,4290
King,1496
Kingdonella,797
Kingdonia,1496
Kingella,4290
Kingia,1496
Kingianthus,1496
Kinixys,312
Kinosternon,312
Kinyongia,312
Kipferlia,2101
Kirengeshoma,1496
Kirinia,797
Kitasatospora,4290
Kiwa,797
Kiwaia,797
Kladothrips,797
Klaineanthus,1496
Klainedoxa,1496
Klais,312
Klausius,797
Klebsiella,4290
Klebsormidium,1496
Kleidotoma,797
Klimeschia,797
Kluyvera,4290
Kluyveromyces,1105
Klyxum,824
Knautia,1496
Knema,1496
Kneria,435
Kniphofia,1496
Knipolegus,312
Knodus,435
Knorringia,1496
Koala,159
Kobresia,1496
Kobus,96
Kocuria,4290
Kodamaea,1105
Koelreuteria,1496
Koenigia,1496
Koerneria,797
Kogia,96
Kohautia,1496
Kohleria,1496
Kokia,1496
Kolana,797
Kolkwitzia,1496
Komagataeibacter,4290
Komagataella,1105
Kongobatha,797
Konia,435
Konosirus,435
Kophobelemnon,824
Kopsia,1496
Korarchaeum,4290
Kordia,4290
Koreocobitis,435
Koribacter,4290
Korscheltellus,797
Kosakonia,4290
Kosciuscola,797
Kosmotoga,4290
Kosteletzkya,1496
Kottelatlimia,435
Kradibia,797
Kraemeria,435
Krameria,1496
Krefftichthys,435
Krenopelopia,797
Kretania,797
Kribbella,4290
Kribia,435
Kricogonia,797
Krobia,435
Krokinobacter,4290
Kronichthys,435
Krusensterniella,435
Kryptolebias,435
Kryptoperidinium,1768
Kryptopterus,435
Ktedonobacter,4290
Ktenopteryx,797
Kuckuckia,1768
Kudoa,824
Kudzu,1496
Kuhlia,435
Kukulcania,797
Kumanoa,1660
Kumara,1496
Kummerowia,1496
Kumococius,435
Kunsia,90
Kupea,1496
Kuraishia,1105
Kurixalus,352
Kurokopteryx,797
Kurthia,4290
Kurtus,435
Kurzia,1496
Kutzneria,4290
Kwoniella,1105
Kyklioacalles,797
Kyllinga,1496
Kyphosus,435
Kyrpidia,4290
Kytococcus,4290
Labanda,797
Labdia,797
Labena,797
Labeo,435
Labeobarbus,435
Labeotropheus,435
Labichthys,435
Labidesthes,435
Labidocera,797
Labidochromis,435
Labidura,797
Labidus,797
Labiobaetis,797
Labiobarbus,435
Labiostomum,797
Lablab,1496
Labracinus,435
Labracoglossa,435
Labrenzia,4290
Labrichthys,435
Labrisomus,435
Labroides,435
Labropsis,435
Labrundinia,797
Labrus,435
Laburnum,1496
Lacantunia,435
Lacazia,1105
Laccaria,1105
Laccophilus,797
Laccotrephes,797
Lacerta,312
Lachancea,1105
Lachesis,312
Lachnoanaerobaculum,4290
Lachnocaulon,1496
Lachnolaimus,435
Lachnoptera,797
Lachnopus,797
Lachnospiraceae,4290
Lachnostylis,1496
Lachnum,1105
Lachnus,797
Lacinipolia,797
Lacinutrix,4290
Lacistema,1496
Lacmellea,1496
Lacosoma,797
Lactarius,1105
Lactifluus,1105
Lactobacillus,4290
Lactococcus,4290
Lactophrys,435
Lactoria,435
Lactoris,1496
Lactuca,1496
Lactura,797
Lacturidae,797
Lacunaria,1496
Ladigesia,435
Ladigesocypris,435
Laelapidae,797
Laemostenus,797
Laeops,435
Laephotis,96
Laetacara,435
Laetiporus,1105
Laevapex,797
Lafresnaya,312
Lagarostrobos,1496
Lagenaria,1496
Lagenidium,1768
Lagenodelphis,96
Lagenorhynchus,96
Lagerstroemia,1496
Lagidium,90
Lagocephalus,435
Lagodon,435
Lagonosticta,312
Lagophylla,1496
Lagopus,312
Lagorchestes,159
Lagostrophus,159
Lagothrix,43.2
Lagotis,1496
Lagunaria,1496
Laides,435
Laimosemion,435
Lalage,312
Laliostoma,352
Lama,96
Lambana,797
Lambdina,797
Lambertia,1496
Lambis,797
Lamellibrachia,797
Lamellidens,797
Laminaria,1768
Lamium,1496
Lamna,473
Lampadena,435
Lampanyctus,435
Lampayo,1496
Lampetra,615
Lampides,797
Lampornis,312
Lampris,435
Lamprocapnos,1496
Lamprocystis,4290
Lamprogaster,797
Lamprogrammus,435
Lamprolaima,312
Lamprolepis,312
Lamprologus,435
Lampronia,797
Lampropeltis,312
Lamprophaia,797
Lamprophis,312
Lampropholis,312
Lampropsar,312
Lamproptera,797
Lamprosema,797
Lamproserica,797
Lamprospora,1105
Lamprothamnium,1496
Lamprotornis,312
Lamprotula,797
Lampruna,797
Lampsilis,797
Lampyris,797
Lanaria,1496
Lancetes,797
Langaha,312
Langia,797
Langsdorfia,797
Laniarius,312
Laniisoma,312
Lanio,312
Laniocera,312
Lanioturdus,312
Lanistes,797
Lanius,312
Lankanectes,352
Lanonia,1496
Lantana,1496
Lanthanotus,312
Lanthus,797
Laodelphax,797
Laomedea,824
Laonastes,90
Laonice,797
Laothoe,797
Laothus,797
Laotriton,352
Lapageria,1496
Lapara,797
Lapiedra,1496
Laportea,1496
Lappula,1496
Lapsana,1496
Laqueus,797
Larcopyle,1660
Lardizabala,1496
Larentia,797
Larentiinae,797
Largemouth,435
Laribacter,4290
Laricobius,797
Larimichthys,435
Larimus,435
Laringa,797
Larinioides,797
Larinus,797
Larix,1496
Larrea,1496
Larus,312
Larutia,312
Lasaea,797
Lasallia,1105
Lascoria,797
Lasia,1496
Lasiacis,1496
Lasianthaea,1496
Lasiocampa,797
Lasiocampidae,797
Lasiocarpus,1496
Lasiocroton,1496
Lasiodiplodia,1105
Lasioglossum,797
Lasiognathus,435
Lasiomma,797
Lasiommata,797
Lasionycta,797
Lasionycteris,96
Lasiopodomys,90
Lasiorhinus,159
Lasiosphaeria,1105
Lasiosphaeris,1105
Lasippa,797
Lasiurus,96
Lasius,797
Lasjia,1496
Lasmigona,797
Laspeyria,797
Lassa,1496
Latastia,312
Lateolabrax,435
Laterallus,312
Laternaria,797
Laternula,797
Lates,435
Lathamus,312
Lathraea,1496
Lathrolestes,797
Lathrotriccus,312
Lathyrus,1496
Latiborophaga,797
Laticauda,312
Latimeria,413
Latonopsis,797
Latris,435
Latrodectus,797
Latrunculia,951.8
Laubuca,435
Laudakia,312
Lauraceae,1496
Laurencia,1660
Laurenciella,1660
Lauriea,797
Laurus,1496
Lautropia,4290
Lavandula,1496
Lavatera,1496
Lavinia,435
Lawsonia,4290
Laxus,797
Layia,1496
Leadbetterella,4290
Leathesia,1768
Leavenworthia,1496
Lebadea,797
Lebedodes,797
Lebertia,797
Lebetimonas,4290
Lebiasina,435
Lecane,797
Lecanicillium,1105
Lecanora,1105
Lecanosticta,1105
Lecanthus,1496
Leccinum,1105
Lechevalieria,4290
Lechriodus,352
Lecidea,1105
Lecithocera,797
Leclercia,4290
Lectrides,797
Lecythis,1496
Ledebouria,1496
Ledella,797
Ledermanniella,1496
Ledum,1496
Leea,1496
Leek,1496
Leersia,1496
Leeuwenhoekiella,4290
Lefua,435
Legatus,312
Legionella,4290
Legnephora,1496
Legousia,1496
Leiarius,435
Leibnitzia,1496
Leifsonia,4290
Leiobunum,797
Leiocassis,435
Leiocephalus,312
Leiodidae,797
Leiodytes,797
Leiognathus,435
Leioheterodon,312
Leiolepis,312
Leiomela,1496
Leiopathes,824
Leiopelma,352
Leiopodus,797
Leiopotherapon,435
Leioproctus,797
Leiosaurus,312
Leiosporoceros,1496
Leiostomus,435
Leiothrix,312
Leipaulus,797
Leipoa,312
Leipoldtia,1496
Leishmania,1660
Leisingera,4290
Leistarcha,797
Leitneria,1496
Leitoscoloplos,797
Lejeunea,1496
Lellingeria,1496
Lelliottia,4290
Leluthia,797
Lemanea,1660
Lembidium,1496
Lembophyllum,1496
Lemiox,797
Lemmaphyllum,1496
Lemmus,90
Lemna,1496
Lemnalia,824
Lemniscomys,90
Lemonia,797
Lemur,74
Lenoxus,90
Lens,1496
Lentinula,1105
Lentinus,1105
Lentipes,435
Lentisphaera,4290
Lentula,797
Lenzites,1105
Leochilus,1496
Leocottus,435
Leodamas,797
Leonardina,312
Leonia,1496
Leontochir,1496
Leontodon,1496
Leontopithecus,43.2
Leontopodium,1496
Leonurus,1496
Leopardus,96
Leopoldamys,90
Leopoldia,1496
Leopoldinia,1496
Leopoldius,797
Lepas,797
Lepasta,797
Lepechinia,1496
Lepeophtheirus,797
Lepetodrilus,797
Lepicolea,1496
Lepidiolamprologus,435
Lepidion,435
Lepidisis,824
Lepidium,1496
Lepidobatrachus,352
Lepidoblepharis,312
Lepidoblepharon,435
Lepidobotrys,1496
Lepidocampa,797
Lepidocephalichthys,435
Lepidocephalus,435
Lepidochelys,312
Lepidochitona,797
Lepidocolaptes,312
Lepidocybium,435
Lepidocyrtus,797
Lepidodactylus,312
Lepidodermella,797
Lepidodes,797
Lepidodinium,1768
Lepidogalaxias,435
Lepidoglyphus,797
Lepidogobius,435
Lepidogyna,1496
Lepidomeda,435
Lepidonotothen,435
Lepidonotus,797
Lepidophanes,435
Lepidophyma,312
Lepidopleurus,797
Lepidopsetta,435
Lepidopsocidae,797
Lepidoptera,797
Lepidopus,435
Lepidopyga,312
Lepidopygopsis,435
Lepidorhombus,435
Lepidosaphes,797
Lepidosiren,413
Lepidostoma,797
Lepidotarphius,797
Lepidotarsa,797
Lepidothamnus,1496
Lepidothrix,312
Lepidotrigla,435
Lepidotrigona,797
Lepidozamia,1496
Lepidozia,1496
Lepidozona,797
Lepidozygus,435
Lepidurus,797
Lepilemur,74
Lepiota,1105
Lepiserica,797
Lepisma,797
Lepismium,1496
Lepisorus,1496
Lepisosteus,435
Lepista,1105
Lepistemon,1496
Lepocinclis,1660
Lepomis,435
Lepophidium,435
Leporicypraea,797
Leporinus,435
Leposoma,312
Lepraria,1105
Leptailurus,96
Leptaleum,1496
Leptanilla,797
Leptasterias,684
Leptasthenura,312
Leptestheria,797
Lepthyphantes,797
Leptidea,797
Leptinotarsa,797
Leptobarbus,435
Leptobelus,797
Leptobotia,435
Leptobrachium,352
Leptobrama,435
Leptobryum,1496
Leptocephalus,435
Leptochilichthys,435
Leptochiton,1496
Leptoclanis,797
Leptoclinus,435
Leptocoris,797
Leptocottus,435
Leptocybe,797
Leptocylindrus,1768
Leptocypris,435
Leptodactylodon,352
Leptodactylus,352
Leptodea,797
Leptodeira,312
Leptoderma,435
Leptodermis,1496
Leptodiaptomus,797
Leptodon,312
Leptodora,797
Leptogenys,797
Leptogorgia,824
Leptographium,1105
Leptolalax,352
Leptolejeunea,1496
Leptolobium,1496
Leptolyngbya,4290
Leptomantella,797
Leptomelanosoma,435
Leptomerosepsis,797
Leptomonas,1660
Leptomyrmex,797
Leptonema,4290
Leptonychotes,96
Leptonycteris,96
Leptopelis,352
Leptophilypnus,435
Leptophlebia,797
Leptophlebiidae,797
Leptophryne,352
Leptophyes,797
Leptopilina,797
